"";"COD7D";"COD6D";"Municipio";"population.Amarela";"icsap_n.Amarela";"it_n.Amarela";"icsap_prop.Amarela";"icsap_rate.Amarela";"population.Branca";"icsap_n.Branca";"it_n.Branca";"icsap_prop.Branca";"icsap_rate.Branca";"population.Indígena";"icsap_n.Indígena";"it_n.Indígena";"icsap_prop.Indígena";"icsap_rate.Indígena";"population.NI";"icsap_n.NI";"it_n.NI";"icsap_prop.NI";"icsap_rate.NI";"population.Parda";"icsap_n.Parda";"it_n.Parda";"icsap_prop.Parda";"icsap_rate.Parda";"population.Preta";"icsap_n.Preta";"it_n.Preta";"icsap_prop.Preta";"icsap_rate.Preta";"ICSAPprop";"ICSAPrate";"icsap_prop_ratio_amarela";"icsap_prop_ratio_branca";"icsap_prop_ratio_indigena";"icsap_prop_ratio_ni";"icsap_prop_ratio_parda";"icsap_prop_ratio_preta";"icsap_rate_ratio_amarela";"icsap_rate_ratio_branca";"icsap_rate_ratio_indigena";"icsap_rate_ratio_ni";"icsap_rate_ratio_parda";"icsap_rate_ratio_preta"
"4103";"4113734";"411373";"Luiziana (PR)";34;1;1;1;294,117647058824;3749;21;174;0,120689655172414;56,0149373166178;11;0;0;NA;0;0;11;62;0,17741935483871;Inf;3241;1;11;0,0909090909090909;3,08546744831842;280;1;8;0,125;35,7142857142857;0,13671875;47,8468899521531;7,31428571428571;0,882758620689655;NA;1,29769585253456;0,664935064935065;0,914285714285714;6,14705882352941;1,17071218991731;0;Inf;0,064486269669855;0,746428571428572
"4104";"4113759";"411375";"Lunardelli (PR)";27;0;2;0;0;3442;20;122;0,163934426229508;58,1057524694945;5;1;1;1;2000;0;219;461;0,475054229934924;Inf;1577;6;25;0,24;38,0469245402663;109;1;6;0,166666666666667;91,743119266055;0,40032414910859;478,682170542636;0;0,409504214508529;2,49797570850202;1,18667392659858;0,599514170040486;0,416329284750337;0;0,121386916090118;4,17813765182186;Inf;0,0794826439788559;0,191657690450544
"4105";"4113809";"411380";"Lupionópolis (PR)";36;0;0;NA;0;2509;15;102;0,147058823529412;59,7847748106815;1;0;4;0;0;0;21;48;0,4375;Inf;1918;0;6;0;0;128;1;5;0,2;78,125;0,224242424242424;80,5749128919861;NA;0,655802861685215;0;1,95101351351352;0;0,891891891891893;0;0,741977529542296;0;Inf;0;0,969594594594594
"4106";"4113908";"411390";"Mallet (PR)";52;0;0;NA;0;11590;197;542;0,363468634686347;169,974115616911;6;0;0;NA;0;0;174;562;0,309608540925267;Inf;1143;0;2;0;0;182;0;2;0;0;0,334837545126354;285,978570877977;NA;1,08550740493928;NA;0,924653000930446;0;0;0;0,594359623153151;0;Inf;0;0
"4107";"4114005";"411400";"Mamborê (PR)";68;0;0;NA;0;8667;53;385;0,137662337662338;61,151494173301;35;0;0;NA;0;0;20;130;0,153846153846154;Inf;4930;2;12;0,166666666666667;4,05679513184584;261;0;3;0;0;0,141509433962264;53,7210801518516;NA;0,972813852813854;NA;1,08717948717949;1,17777777777778;0;0;1,13831468020461;0;Inf;0,0755158891142664;0
"4108";"4114104";"411410";"Mandaguaçu (PR)";395;0;0;NA;0;12248;130;452;0,287610619469027;106,139777922926;54;0;0;NA;0;1;24;196;0,122448979591837;240000;6251;192;539;0,35621521335807;307,150855863062;832;10;30;0,333333333333333;120,192307692308;0,292522596548891;179,970678934331;NA;0,983208213184845;NA;0,418596652144003;1,21773571532801;1,13951310861423;0;0,589761501992529;0;1333,55056179775;1,70667165163686;0,667843831028522
"4109";"4114203";"411420";"Mandaguari (PR)";327;0;1;0;0;22169;465;1426;0,326086956521739;209,752356894763;19;0;0;NA;0;0;264;1315;0,200760456273764;Inf;8941;17;99;0,171717171717172;19,0135331618387;1202;0;33;0;0;0,259568545581072;228,427950272521;0;1,25626529898589;NA;0,773439076850935;0,661548460476074;0;0;0,918242958641981;0;Inf;0,0832364565682747;0
"4110";"4114302";"411430";"Mandirituba (PR)";66;0;0;NA;0;16525;72;621;0,115942028985507;43,5703479576399;33;0;0;NA;0;0;341;971;0,351184346035015;Inf;5271;12;106;0,113207547169811;22,766078542971;325;5;13;0,384615384615385;153,846153846154;0,251315020455874;193,519351935194;NA;0,461341422312099;NA;1,39738701410677;0,450460728389644;1,5304114490161;0;0,225147239911339;0;Inf;0,117642387261585;0,79499105545617
"4111";"4114351";"411435";"Manfrinópolis (PR)";60;0;0;NA;0;1956;21;168;0,125;107,361963190184;1;0;0;NA;0;0;1;19;0,0526315789473684;Inf;1042;2;4;0,5;19,1938579654511;68;0;1;0;0;0,125;76,7508794371602;NA;1;NA;0,421052631578947;4;0;0;1,39883691206544;0;Inf;0,250079974408189;0
"4112";"4114401";"411440";"Mangueirinha (PR)";133;0;3;0;0;9831;28;239;0,117154811715481;28,481334553962;555;0;6;0;0;0;501;1106;0,452983725135624;Inf;6152;0;7;0;0;377;2;8;0,25;53,0503978779841;0,387874360847334;311,473486625997;0;0,302043196306014;0;1,16786199568864;0;0,644538606403013;0;0,0914406386960346;0;Inf;0;0,170320750098658
"4113";"4114500";"411450";"Manoel Ribas (PR)";151;0;1;0;0;8345;285;489;0,582822085889571;341,521869382864;1699;60;85;0,705882352941177;353,148911124191;0;9;129;0,0697674418604651;Inf;2802;44;74;0,594594594594595;157,030692362598;172;0;1;0;0;0,510911424903723;302,224922165692;0;1,14074976107531;1,38161395211351;0,136554867360056;1,16379193263615;0;0;1,13002550198566;1,16849698758655;Inf;0,519582207970617;0
"4114";"4114609";"411460";"Marechal Cândido Rondon (PR)";190;0;1;0;0;38753;881;2594;0,339629915188897;227,337238407349;30;1;2;0,5;333,333333333333;0;5;122;0,040983606557377;Inf;6786;223;447;0,498881431767338;328,617742410846;1060;20;38;0,526315789473684;188,679245283019;0,352684144818976;241,355005446507;0;0,962986060411707;1,41769911504425;0,11620484549543;1,41452752865713;1,49231485794131;0;0,941920545574661;1,38109144542773;Inf;1,36155345857818;0,781749874770412
"4115";"4114708";"411470";"Maria Helena (PR)";55;0;0;NA;0;3164;12;62;0,193548387096774;37,9266750948167;0;0;0;NA;NA;0;20;106;0,188679245283019;Inf;2374;1;5;0,2;4,212299915754;363;16;28;0,571428571428571;440,771349862259;0,243781094527363;82,2699798522498;NA;0,793943383805136;NA;0,773969965344629;0,820408163265307;2,34402332361516;0;0,461002605846384;NA;Inf;0,0512009353025119;5,35762073424411
"4116";"4114807";"411480";"Marialva (PR)";822;6;15;0,4;72,992700729927;21761;1184;2115;0,559810874704492;544,092642801342;9;0;0;NA;0;0;35;324;0,108024691358025;Inf;8317;223;456;0,489035087719298;268,125526031021;1050;52;110;0,472727272727273;495,238095238095;0,496688741721854;469,35135642542;0,805333333333334;1,12708589440504;NA;0,217489711934157;0,984590643274854;0,951757575757576;0,155518248175183;1,15924378475254;0;Inf;0,571268245761693;1,05515428571429
"4117";"4114906";"411490";"Marilândia do Sul (PR)";125;0;1;0;0;6501;96;419;0,229116945107399;147,669589293955;6;0;1;0;0;0;4;41;0,0975609756097561;Inf;2044;9;71;0,126760563380282;44,0313111545988;187;2;10;0,2;106,951871657754;0,204419889502762;125,23976080334;0;1,12081532606593;0;0,477257745550429;0,62009897221165;0,97837837837838;0;1,17909510802912;0;Inf;0,35157613582271;0,853976971624028
"4118";"4115002";"411500";"Marilena (PR)";44;0;1;0;0;3121;113;374;0,302139037433155;362,063441204742;10;0;0;NA;0;0;4;50;0,08;Inf;3313;99;217;0,456221198156682;298,822819197102;370;2;4;0,5;54,0540540540541;0,337461300309598;317,87693205016;0;0,895329441201;NA;0,237064220183486;1,35192153215237;1,48165137614679;0;1,13900508246886;0;Inf;0,940058208281528;0,170047111331515
"4119";"4115101";"411510";"Mariluz (PR)";157;0;0;NA;0;4953;31;123;0,252032520325203;62,5883303048657;6;0;0;NA;0;0;29;181;0,160220994475138;Inf;4684;6;78;0,0769230769230769;12,8095644748079;424;25;62;0,403225806451613;589,622641509434;0,204954954954955;89,0062597809077;NA;1,22969713213616;NA;0,781737599417157;0,375316990701606;1,96738745125842;0;0,703190207732909;0;Inf;0,143917568341138;6,62450756790379
"4120";"4115200";"411520";"Maringá (PR)";13066;31;104;0,298076923076923;23,7257002908312;252951;2115;10216;0,207028191072827;83,6130317729521;391;1;4;0,25;25,5754475703325;0;788;5889;0,133808796060452;Inf;78542;538;2635;0,204174573055028;68,4983830307352;12127;156;751;0,207723035952064;128,638575080399;0,185162508291239;101,630740708587;1,60981251457278;1,11808914765399;1,35016533480298;0,722655991730173;1,10267772314839;1,12184176953004;0,233450038102758;0,822713985847074;0,251650705210019;Inf;0,673992756061332;1,2657447361252
"4121";"4115309";"411530";"Mariópolis (PR)";11;0;0;NA;0;4287;196;380;0,515789473684211;457,196174480989;21;0;0;NA;0;0;0;10;0;NA;1806;1;6;0,166666666666667;5,53709856035437;143;3;9;0,333333333333333;209,79020979021;0,493827160493827;319,081046585833;NA;1,04447368421053;NA;0;0,3375;0,675;0;1,43285281082342;0;NA;0,0173532668881506;0,657482517482517
"4122";"4115358";"411535";"Maripá (PR)";14;0;0;NA;0;4942;238;520;0,457692307692308;481,586402266289;1;0;0;NA;0;0;0;19;0;NA;597;1;12;0,0833333333333333;16,750418760469;130;0;1;0;0;0,432971014492754;420,478536242083;NA;1,05709687801738;NA;0;0,192468619246862;0;0;1,14532933492953;0;NA;0,0398365607675757;0
"4123";"4115408";"411540";"Marmeleiro (PR)";159;0;0;NA;0;9912;551;1264;0,435917721518987;555,89184826473;13;0;0;NA;0;0;26;89;0,292134831460674;Inf;3647;201;258;0,779069767441861;551,13792157938;169;71;92;0,771739130434783;4201,18343195266;0,498532002348796;610,791366906475;NA;0,874402685214176;NA;0,585990127182012;1,56272769605829;1,54802324985917;0;0,910117395863338;0;Inf;0,902334170783673;6,87826262710742
"4124";"4115457";"411545";"Marquinho (PR)";73;0;0;NA;0;3219;32;103;0,310679611650485;99,4097545821684;2;0;0;NA;0;0;214;568;0,376760563380282;Inf;1497;0;2;0;0;190;0;0;NA;0;0,365527488855869;493,876731580004;NA;0,849948693661694;NA;1,03073113477614;0;NA;0;0,20128454779422;0;Inf;0;0
"4125";"4115507";"411550";"Marumbi (PR)";12;0;0;NA;0;3384;18;116;0,155172413793103;53,1914893617021;0;0;1;0;NA;0;85;153;0,555555555555556;Inf;1075;1;23;0,0434782608695652;9,30232558139535;132;0;7;0;0;0,346666666666667;225,939604605692;NA;0,44761273209549;0;1,6025641025641;0,125418060200669;0;0;0,23542348608838;NA;Inf;0,0411717352415027;0
"4126";"4115606";"411560";"Matelândia (PR)";87;2;2;1;229,885057471264;11519;583;1143;0,510061242344707;506,1203229447;5;0;0;NA;0;0;264;737;0,358208955223881;Inf;4109;85;176;0,482954545454545;206,86298369433;358;14;28;0,5;391,061452513967;0,454458293384468;589,625575320313;2,20042194092827;1,12234994887242;NA;0,788210844511619;1,06270377828922;1,10021097046413;0,389883117512974;0,858375796656634;0;Inf;0,350837874666396;0,663236923367042
"4127";"4115705";"411570";"Matinhos (PR)";197;0;2;0;0;20209;125;554;0,225631768953069;61,8536295709832;134;2;7;0,285714285714286;149,253731343284;0;75;505;0,148514851485149;Inf;8086;24;56;0,428571428571429;29,6809300024734;802;0;6;0;0;0,2;76,7976077205383;0;1,12815884476534;1,42857142857143;0,742574257425742;2,14285714285714;0;0;0,805410889829599;1,94346849821688;Inf;0,386482481465835;0
"4128";"4115739";"411573";"Mato Rico (PR)";23;0;0;NA;0;2429;48;126;0,380952380952381;197,612186084809;0;0;0;NA;NA;0;13;109;0,119266055045872;Inf;1252;41;69;0,594202898550725;327,476038338658;114;1;1;1;87,719298245614;0,337704918032787;269,774751178628;NA;1,12806287563569;NA;0,353166473679522;1,75953285493176;2,96116504854369;0;0,732508083953202;NA;Inf;1,21388690716213;0,325157554079373
"4129";"4115754";"411575";"Mauá da Serra (PR)";193;0;2;0;0;5886;32;194;0,164948453608247;54,366292898403;35;0;2;0;0;0;90;241;0,37344398340249;Inf;2191;5;45;0,111111111111111;22,8206298493838;250;1;13;0,0769230769230769;40;0,257545271629779;149,620105201636;0;0,640463917525772;0;1,45001296680498;0,43142361111111;0,298677884615384;0;0,363362215426437;0;Inf;0,152523819032406;0,267343750000001
"4130";"4115804";"411580";"Medianeira (PR)";256;11;50;0,22;429,6875;32225;984;2991;0,328986960882648;305,352986811482;13;1;1;1;769,230769230769;0;12;98;0,122448979591837;Inf;8546;20;120;0,166666666666667;23,4027615258601;777;11;44;0,25;141,570141570142;0,314467312348668;248,463543534926;0,699595765158807;1,0461722028453;3,17998075072185;0,389385398047574;0,529996791786975;0,794995187680463;1,72937845885467;1,22896495182827;3,09595024801955;Inf;0,0941899209554273;0,569782349378115
"4131";"4115853";"411585";"Mercedes (PR)";29;0;0;NA;0;4451;58;194;0,298969072164948;130,307796000899;1;0;0;NA;0;0;2;15;0,133333333333333;Inf;493;3;11;0,272727272727273;60,8519269776876;72;0;1;0;0;0,285067873303167;124,851367419738;NA;1,04876452299133;NA;0,467724867724868;0,956709956709958;0;0;1,04370339463577;0;Inf;0,487394957983195;0
"4132";"4115903";"411590";"Mirador (PR)";3;0;0;NA;0;1122;72;151;0,47682119205298;641,711229946524;0;0;0;NA;NA;0;1;10;0,1;Inf;1113;8;16;0,5;71,8778077268643;89;1;4;0,25;112,359550561798;0,453038674033149;352,385045122475;NA;1,05249555806816;NA;0,220731707317073;1,10365853658537;0,551829268292683;0;1,82105125864093;NA;Inf;0,203975193390748;0,318854480679639
"4133";"4116000";"411600";"Miraselva (PR)";9;4;5;0,8;4444,44444444444;1031;12;49;0,244897959183673;116,39185257032;0;0;0;NA;NA;0;2;7;0,285714285714286;Inf;668;3;11;0,272727272727273;44,9101796407186;154;3;5;0,6;194,805194805195;0,311688311688312;128,893662728249;2,56666666666666;0,785714285714285;NA;0,916666666666666;0,874999999999999;1,925;34,4814814814815;0,903006789524735;NA;Inf;0,348428143712575;1,51136363636364
"4134";"4116059";"411605";"Missal (PR)";23;1;3;0,333333333333333;434,782608695652;8610;385;758;0,507915567282322;447,154471544715;2;0;0;NA;0;0;9;78;0,115384615384615;Inf;1666;42;73;0,575342465753425;252,100840336134;173;2;4;0,5;115,606936416185;0,479257641921397;419,133091464579;0,695520121488231;1,05979649118589;NA;0,240756965130542;1,20048678503448;1,04328018223235;1,03733782311578;1,06685556604997;0;Inf;0,601481594915871;0,275823929845813
"4135";"4116109";"411610";"Moreira Sales (PR)";62;0;1;0;0;6249;103;336;0,306547619047619;164,826372219555;5;0;1;0;0;0;8;70;0,114285714285714;Inf;5701;117;293;0,399317406143345;205,22715313103;589;8;23;0,347826086956522;135,823429541596;0,325966850828729;187,212438521339;0;0,940425746569815;0;0,350605326876514;1,22502458494823;1,06705969049374;0;0,880424257711743;0;Inf;1,09622605608888;0,725504302034474
"4136";"4116208";"411620";"Morretes (PR)";139;0;0;NA;0;10003;231;662;0,348942598187311;230,930720783765;25;0;0;NA;0;0;38;269;0,141263940520446;Inf;5009;56;110;0,509090909090909;111,79876222799;542;1;4;0,25;18,450184501845;0,311961722488038;207,405522331085;NA;1,1185429911219;NA;0,452824594613087;1,6319018404908;0,80138036809816;0;1,11342609487093;0;Inf;0,539034645613357;0,0889570552147241
"4137";"4116307";"411630";"Munhoz de Melo (PR)";31;0;0;NA;0;2137;31;101;0,306930693069307;145,06317267197;0;0;0;NA;NA;0;33;104;0,317307692307692;Inf;1396;7;27;0,259259259259259;50,1432664756447;108;5;9;0,555555555555556;462,962962962963;0,315352697095436;206,971677559913;NA;0,973293381969775;NA;1,00619939271255;0,822124756335282;1,76169590643275;0;0,70088417112036;NA;Inf;0,24227115065601;2,23684210526316
"4138";"4116406";"411640";"Nossa Senhora das Graças (PR)";19;0;0;NA;0;1765;21;66;0,318181818181818;118,980169971671;0;0;0;NA;NA;0;46;187;0,245989304812834;Inf;1985;11;58;0,189655172413793;55,4156171284635;67;0;3;0;0;0,248407643312102;203,336809176225;NA;1,28088578088578;NA;0,990264637323461;0,763483642793987;0;0;0,585138374373503;NA;Inf;0,272531163211264;0
"4139";"4116505";"411650";"Nova Aliança do Ivaí (PR)";4;0;1;0;0;718;22;110;0,2;306,406685236769;0;0;0;NA;NA;0;1;17;0,0588235294117647;Inf;639;1;4;0,25;15,6494522691706;70;0;1;0;0;0,180451127819549;167,714884696017;0;1,10833333333333;NA;0,325980392156863;1,38541666666667;0;0;1,82694986072423;NA;Inf;0,0933098591549295;0
"4140";"4116604";"411660";"Nova América da Colina (PR)";134;0;0;NA;0;2353;38;115;0,330434782608696;161,495962600935;6;0;0;NA;0;0;18;46;0,391304347826087;Inf;865;5;17;0,294117647058824;57,8034682080925;120;7;8;0,875;583,333333333333;0,365591397849462;195,51466359977;NA;0,903836317135551;NA;1,07033248081842;0,804498269896195;2,39338235294118;0;0,826004349891253;0;Inf;0,295647738864332;2,98357843137255
"4141";"4116703";"411670";"Nova Aurora (PR)";137;0;0;NA;0;7966;29;305;0,0950819672131148;36,4047200602561;12;0;0;NA;0;0;746;997;0,748244734202608;Inf;3439;1;47;0,0212765957446809;2,90782204129107;312;2;11;0,181818181818182;64,1025641025641;0,572058823529412;655,654812068094;NA;0,166210122634751;NA;1,30798565361895;0,0371930208390308;0,317831268988081;0;0,0555242169967865;0;Inf;0,00443498924703854;0,0977687693625997
"4142";"4116802";"411680";"Nova Cantu (PR)";33;0;1;0;0;4876;152;393;0,38676844783715;311,730926989336;0;0;0;NA;NA;0;8;40;0,2;Inf;2419;88;182;0,483516483516484;363,786688714345;97;3;6;0,5;309,278350515464;0,403536977491961;338,047138047138;0;0,958446113763775;NA;0,495617529880479;1,19819622608467;1,2390438247012;0;0,9221522441816;NA;Inf;1,07614189789004;0,914897112580605
"4143";"4116901";"411690";"Nova Esperança (PR)";578;2;2;1;34,6020761245675;17016;306;858;0,356643356643357;179,830747531735;1;1;1;1;10000;0;348;1200;0,29;Inf;8335;125;323;0,386996904024768;149,9700059988;685;10;28;0,357142857142857;145,985401459854;0,328358208955224;297,576554574488;3,04545454545454;1,08614113159568;3,04545454545454;0,883181818181818;1,17858148043907;1,08766233766234;0,116279577784768;0,604317594136001;33,604797979798;Inf;0,503971175461877;0,49058099240581
"4144";"4116950";"411695";"Nova Esperança do Sudoeste (PR)";55;0;0;NA;0;3939;111;333;0,333333333333333;281,797410510282;1;0;0;NA;0;0;4;15;0,266666666666667;Inf;1024;0;2;0;0;79;0;2;0;0;0,326704545454545;225,578658297372;NA;1,02028985507247;NA;0,816231884057972;0;0;0;1,2492201728534;0;Inf;0;0
"4145";"4117008";"411700";"Nova Fátima (PR)";123;0;3;0;0;5133;213;428;0,497663551401869;414,962010520164;5;0;0;NA;0;0;67;161;0,416149068322981;Inf;2585;18;46;0,391304347826087;69,6324951644101;301;9;19;0,473684210526316;299,003322259136;0,467275494672755;376,825825457224;0;1,06503242107827;NA;0,89058611689967;0,83741679648775;1,01371506943254;0;1,10120374583315;0;Inf;0,184786950522622;0,793478849004944
"4146";"4117057";"411705";"Nova Laranjeiras (PR)";33;0;1;0;0;6419;12;154;0,0779220779220779;18,6945007010438;2239;10;17;0,588235294117647;44,6627958910228;0;319;762;0,418635170603675;Inf;2278;0;3;0;0;272;0;2;0;0;0,363152289669862;303,353794146428;0;0,214571352401264;1,61980334655856;1,15278130556261;0;0;0;0,0616260652142033;0,14723005531114;Inf;0;0
"4147";"4117107";"411710";"Nova Londrina (PR)";188;1;3;0,333333333333333;53,1914893617021;6367;80;361;0,221606648199446;125,647871839171;40;0;0;NA;0;0;323;598;0,540133779264214;Inf;5716;75;163;0,460122699386503;131,210636808957;756;11;25;0,44;145,502645502645;0,426086956521739;374,990433917502;0,782312925170068;0,520097235570128;NA;1,26766091051805;1,07987980468261;1,03265306122449;0,14184759009987;0,335069539045397;0;Inf;0,349903957384213;0,388016952812871
"4148";"4117206";"411720";"Nova Olímpia (PR)";36;0;0;NA;0;3255;138;269;0,513011152416357;423,963133640553;7;1;1;1;1428,57142857143;0;16;110;0,145454545454545;Inf;2037;0;8;0;0;168;8;30;0,266666666666667;476,190476190476;0,389952153110048;296,202071597311;NA;1,31557461171802;2,56441717791411;0,373006134969325;0;0,683844580777096;0;1,43133075118034;4,82296231375985;Inf;0;1,60765410458662
"4149";"4117214";"411721";"Nova Santa Bárbara (PR)";80;0;0;NA;0;2123;60;157;0,382165605095541;282,618935468676;7;0;1;0;0;0;19;70;0,271428571428571;Inf;1593;29;89;0,325842696629214;182,046453232894;105;3;10;0,3;285,714285714286;0,339449541284404;284,03275332651;NA;1,12583921501119;0;0,799613899613899;0,959914971150925;0,883783783783783;0;0,9950223421726;0;Inf;0,640934720030765;1,00592020592021
"4150";"4117222";"411722";"Nova Santa Rosa (PR)";33;0;0;NA;0;6590;43;243;0,176954732510288;65,2503793626707;12;0;0;NA;0;0;96;180;0,533333333333333;Inf;856;37;73;0,506849315068493;432,242990654206;135;1;2;0,5;74,0740740740741;0,355421686746988;232,100708103855;NA;0,497872637232336;NA;1,50056497175141;1,42605061527746;1,40677966101695;0;0,281129600576117;0;Inf;1,86230793600507;0,319146264908977
"4151";"4117255";"411725";"Nova Prata do Iguaçu (PR)";115;0;0;NA;0;7591;326;952;0,342436974789916;429,455934659465;6;0;0;NA;0;4;4;22;0,181818181818182;10000;2421;0;2;0;0;240;0;1;0;0;0,337768679631525;318,010985834056;NA;1,01382098293863;NA;0,538292011019284;0;0;0;1,35044370726099;0;31,4454545454546;0;0
"4152";"4117271";"411727";"Nova Tebas (PR)";14;0;0;NA;0;4687;308;588;0,523809523809524;657,136761254534;0;1;2;0,5;Inf;0;9;117;0,0769230769230769;Inf;2549;1;9;0,111111111111111;3,92310710082385;148;2;4;0,5;135,135135135135;0,445833333333333;433,901054339011;NA;1,17489986648865;1,1214953271028;0,172537742631201;0,249221183800623;1,1214953271028;0;1,51448528341465;Inf;Inf;0,00904147860806693;0,3114422834049
"4153";"4117297";"411729";"Novo Itacolomi (PR)";12;0;0;NA;0;2235;26;116;0,224137931034483;116,331096196868;0;0;0;NA;NA;0;4;17;0,235294117647059;Inf;503;8;20;0,4;159,045725646123;77;2;4;0,5;259,74025974026;0,254777070063694;141,49274849664;NA;0,879741379310346;NA;0,923529411764707;1,57;1,9625;0;0,822170022371362;NA;Inf;1,12405566600397;1,83571428571428
"4154";"4117305";"411730";"Ortigueira (PR)";83;1;1;1;120,481927710843;17322;662;1593;0,415568110483365;382,172959242582;636;28;68;0,411764705882353;440,251572327044;0;212;394;0,538071065989848;Inf;4828;53;160;0,33125;109,776304888152;511;17;38;0,447368421052632;332,681017612524;0,43167701863354;416,167664670659;2,31654676258993;0,962682960975853;0,953872196360559;1,24646678596209;0,767356115107914;1,03634986747444;0,289503337089364;0,918314880482174;1,05787068458441;Inf;0,263779034767215;0,799391797716425
"4155";"4117404";"411740";"Ourizona (PR)";17;0;0;NA;0;2094;1;31;0,032258064516129;4,77554918815664;0;0;0;NA;NA;0;36;176;0,204545454545455;Inf;1169;2;30;0,0666666666666667;17,1086398631309;100;0;3;0;0;0,1625;115,384615384615;NA;0,198511166253102;NA;1,25874125874126;0,41025641025641;0;0;0,0413880929640243;NA;Inf;0,148274878813801;0
"4156";"4117453";"411745";"Ouro Verde do Oeste (PR)";36;0;2;0;0;3335;92;216;0,425925925925926;275,862068965517;3;0;0;NA;0;0;20;66;0,303030303030303;Inf;2131;21;37;0,567567567567568;98,5452839042703;187;1;3;0,333333333333333;53,475935828877;0,41358024691358;235,418130709768;0;1,02985074626866;NA;0,732700135685211;1,37232755143203;0,805970149253732;0;1,17179619145651;0;Inf;0,418596832823214;0,227153005028334
"4157";"4117503";"411750";"Paiçandu (PR)";193;0;0;NA;0;20736;21;339;0,0619469026548673;10,1273148148148;28;0;3;0;0;0;375;1677;0,223613595706619;Inf;13332;6;147;0,0408163265306122;4,5004500450045;1647;0;27;0;0;0,183310533515732;111,86553873553;NA;0,33793422269185;0;1,21986222732491;0,222662199208041;0;0;0,0905311405933295;0;Inf;0,0402308887605178;0
"4158";"4117602";"411760";"Palmas (PR)";256;14;24;0,583333333333333;546,875;24486;593;2030;0,292118226600985;242,179204443355;781;1;15;0,0666666666666667;12,8040973111396;0;8;214;0,0373831775700935;Inf;15882;96;299;0,321070234113712;60,4457876841708;1483;17;62;0,274193548387097;114,632501685772;0,27571860816944;169,977616116396;2,11568358481939;1,05947954887929;0,241792409693644;0,135584528800174;1,16448518380886;0,994468781804505;3,21733539094651;1,42477115502972;0,0753281379259471;Inf;0,355610280136998;0,67439763131679
"4159";"4117701";"411770";"Palmeira (PR)";83;1;2;0,5;120,481927710843;24374;805;1987;0,405133366884751;330,269959793222;17;0;1;0;0;0;28;230;0,121739130434783;Inf;6866;7;29;0,241379310344828;10,1951645790853;783;0;7;0;0;0,372783687943262;261,806182486069;1,34126040428062;1,08677868691082;0;0,326567750607455;0,647505022756161;0;0,460195120553558;1,26150557888676;0;Inf;0,038941649438045;0
"4160";"4117800";"411780";"Palmital (PR)";221;0;0;NA;0;11479;333;856;0,389018691588785;290,094956006621;19;0;0;NA;0;0;105;322;0,326086956521739;Inf;2821;1;5;0,2;3,54484225451967;325;2;2;1;61,5384615384615;0,372151898734177;296,670030272452;NA;1,04532233454129;NA;0,876220053238687;0,537414965986395;2,68707482993197;0;0,977837079600549;0;Inf;0,0119487710007789;0,207430664573522
"4161";"4117909";"411790";"Palotina (PR)";132;0;2;0;0;20565;240;897;0,267558528428094;116,703136396791;22;0;0;NA;0;0;485;772;0,628238341968912;Inf;6818;147;263;0,55893536121673;215,605749486653;1146;1;18;0,0555555555555556;8,7260034904014;0,447233606557377;304,361468465642;0;0,598252288077479;NA;1,40472078295913;1,24976154077326;0,124220440371643;0;0,383435974944919;0;Inf;0,708387137746353;0,0286698691999064
"4162";"4118006";"411800";"Paraíso do Norte (PR)";161;0;0;NA;0;6818;412;950;0,433684210526316;604,282780874157;7;0;0;NA;0;1;5;86;0,0581395348837209;50000;4359;37;78;0,474358974358974;84,8818536361551;426;5;16;0,3125;117,370892018779;0,406194690265487;389,908256880734;NA;1,06767572526086;NA;0,143132188275827;1,16781185408636;0,76933551198257;0;1,54980760271254;0;128,235294117647;0,217696989325668;0,301021817177575
"4163";"4118105";"411810";"Paranacity (PR)";130;0;0;NA;0;4728;99;257;0,385214007782101;209,390862944162;3;0;0;NA;0;0;98;298;0,328859060402685;Inf;4838;14;85;0,164705882352941;28,9375775113683;551;4;23;0,173913043478261;72,5952813067151;0,324283559577677;209,756097560976;NA;1,18789249841643;NA;1,01410956766037;0,507906976744186;0,536299292214358;0;0,998258765198912;0;Inf;0,137958218368151;0,346093782973873
"4164";"4118204";"411820";"Paranaguá (PR)";1104;0;1;0;0;91159;203;1384;0,146676300578035;22,2687831152163;215;0;1;0;0;1;844;3719;0,226942726539392;8440000;43762;42;164;0,25609756097561;9,59736757917828;4228;4;42;0,0952380952380952;9,46073793755913;0,20579928450386;77,8107625169966;0;0,712715308664174;0;1,10273817076918;1,24440452547252;0,462771750969372;0;0,286191554932417;0;108468,285452882;0,123342417793193;0,12158649564053
"4165";"4118303";"411830";"Paranapoema (PR)";40;1;1;1;250;1082;29;159;0,182389937106918;268,022181146026;0;0;1;0;NA;0;5;9;0,555555555555556;Inf;1564;32;65;0,492307692307692;204,60358056266;105;1;6;0,166666666666667;95,2380952380952;0,282157676348548;243,640272303834;3,54411764705882;0,646411394746577;0;1,96895424836601;1,7447963800905;0,590686274509803;1,02610294117647;1,10007339349788;NA;Inf;0,839777343162328;0,390896358543417
