"";"MUNIC_RES";"n";"total";"prop"
"4305";412860;376;787;0,477763659466328
"4306";412862;39;124;0,314516129032258
"4307";412863;55;263;0,209125475285171
"4308";412865;102;302;0,337748344370861
"4309";412870;168;595;0,282352941176471
"4310";412880;81;328;0,246951219512195
"4311";420005;52;131;0,396946564885496
"4312";420010;379;986;0,384381338742393
"4313";420020;243;569;0,427065026362039
"4314";420030;47;260;0,180769230769231
"4315";420040;181;448;0,404017857142857
"4316";420050;114;376;0,303191489361702
"4317";420055;68;131;0,519083969465649
"4318";420060;91;370;0,245945945945946
"4319";420070;199;842;0,236342042755344
"4320";420075;21;114;0,184210526315789
"4321";420080;158;423;0,373522458628842
"4322";420090;37;311;0,118971061093248
"4323";420100;273;571;0,478108581436077
"4324";420110;83;309;0,268608414239482
"4325";420120;34;327;0,103975535168196
"4326";420125;99;393;0,251908396946565
"4327";420127;93;243;0,382716049382716
"4328";420130;138;809;0,170580964153276
"4329";420140;806;3169;0,254338908172925
"4330";420150;147;474;0,310126582278481
"4331";420160;162;256;0,6328125
"4332";420165;19;110;0,172727272727273
"4333";420170;53;367;0,14441416893733
"4334";420180;62;195;0,317948717948718
"4335";420190;92;321;0,286604361370716
"4336";420195;91;379;0,240105540897098
"4337";420200;609;4006;0,152021967049426
"4338";420205;75;346;0,216763005780347
"4339";420207;135;416;0,324519230769231
"4340";420208;33;142;0,232394366197183
"4341";420209;44;130;0,338461538461538
"4342";420210;155;844;0,183649289099526
"4343";420213;74;295;0,250847457627119
"4344";420215;57;164;0,347560975609756
"4345";420220;118;530;0,222641509433962
"4346";420230;452;2948;0,153324287652646
"4347";420240;3545;15807;0,224267729486936
"4348";420243;43;185;0,232432432432432
"4349";420245;54;476;0,113445378151261
"4350";420250;143;266;0,537593984962406
"4351";420253;25;120;0,208333333333333
"4352";420257;26;99;0,262626262626263
"4353";420260;162;544;0,297794117647059
"4354";420270;42;190;0,221052631578947
"4355";420280;548;1620;0,338271604938272
"4356";420285;29;169;0,171597633136095
"4357";420287;36;168;0,214285714285714
"4358";420290;1138;5711;0,199264577131851
"4359";420300;972;3739;0,259962556833378
"4360";420310;123;397;0,309823677581864
"4361";420315;38;143;0,265734265734266
"4362";420320;548;2797;0,195924204504827
"4363";420325;31;133;0,233082706766917
"4364";420330;145;566;0,256183745583039
"4365";420340;259;527;0,49146110056926
"4366";420350;242;658;0,367781155015198
"4367";420360;673;1662;0,404933814681107
"4368";420370;207;680;0,304411764705882
"4369";420380;785;3092;0,253880983182406
"4370";420390;363;1024;0,3544921875
"4371";420395;211;1267;0,166535122336227
"4372";420400;115;511;0,225048923679061
"4373";420410;96;255;0,376470588235294
"4374";420415;56;162;0,345679012345679
"4375";420417;96;229;0,419213973799127
"4376";420419;31;159;0,19496855345912
"4377";420420;923;8923;0,103440546901266
"4378";420425;176;717;0,245467224546722
"4379";420430;881;4308;0,204503249767874
"4380";420435;22;163;0,134969325153374
"4381";420440;271;785;0,345222929936306
"4382";420445;34;163;0,208588957055215
"4383";420450;103;682;0,151026392961877
"4384";420455;289;927;0,31175836030205
"4385";420460;2416;10295;0,234677027683341
"4386";420470;246;594;0,414141414141414
"4387";420475;38;131;0,290076335877863
"4388";420480;578;2240;0,258035714285714
"4389";420490;191;562;0,339857651245552
"4390";420500;384;874;0,439359267734554
"4391";420510;29;183;0,158469945355191
"4392";420515;32;157;0,203821656050955
"4393";420517;28;131;0,213740458015267
"4394";420519;30;107;0,280373831775701
"4395";420520;50;241;0,20746887966805
"4396";420530;197;700;0,281428571428571
"4397";420535;35;136;0,257352941176471
"4398";420540;2396;15235;0,157269445356088
"4399";420543;32;155;0,206451612903226
"4400";420545;348;1217;0,28594905505341
"4401";420550;640;2277;0,281071585419412
"4402";420555;44;138;0,318840579710145
"4403";420560;43;203;0,211822660098522
"4404";420570;123;818;0,150366748166259
"4405";420580;134;686;0,19533527696793
"4406";420590;908;3241;0,280160444307313
"4407";420600;167;726;0,230027548209366
"4408";420610;114;521;0,218809980806142
"4409";420620;194;677;0,286558345642541
"4410";420630;178;853;0,208675263774912
"4411";420640;275;698;0,393982808022923
"4412";420650;321;1666;0,192677070828331
"4413";420660;100;320;0,3125
"4414";420665;77;271;0,284132841328413
"4415";420670;244;1079;0,22613531047266
"4416";420675;47;125;0,376
"4417";420680;50;219;0,228310502283105
"4418";420690;239;900;0,265555555555556
"4419";420700;624;2591;0,240833654959475
"4420";420710;105;632;0,166139240506329
"4421";420720;297;750;0,396
"4422";420730;633;2462;0,25710804224208
"4423";420740;108;355;0,304225352112676
"4424";420750;507;3026;0,167547918043622
"4425";420757;29;151;0,19205298013245
"4426";420760;123;313;0,39297124600639
"4427";420765;165;553;0,298372513562387
"4428";420768;56;314;0,178343949044586
"4429";420770;94;386;0,243523316062176
"4430";420775;63;209;0,301435406698565
"4431";420780;177;581;0,304647160068847
"4432";420785;25;116;0,21551724137931
"4433";420790;276;606;0,455445544554455
"4434";420800;141;418;0,337320574162679
"4435";420810;355;1060;0,334905660377358
"4436";420820;1355;8044;0,168448533068125
"4437";420830;191;1298;0,147149460708783
"4438";420840;338;956;0,353556485355649
"4439";420845;57;485;0,117525773195876
"4440";420850;325;1182;0,274957698815567
"4441";420860;67;231;0,29004329004329
"4442";420870;201;643;0,312597200622084
"4443";420880;269;1001;0,268731268731269
"4444";420890;1462;7109;0,205654803769869
"4445";420895;30;120;0,25
"4446";420900;308;1364;0,225806451612903
"4447";420910;3468;23672;0,14650219668807
"4448";420915;124;344;0,36046511627907
"4449";420917;46;141;0,326241134751773
"4450";420920;28;118;0,23728813559322
"4451";420930;2083;9856;0,211343344155844
"4452";420940;830;3156;0,262991128010139
"4453";420945;17;73;0,232876712328767
"4454";420950;70;327;0,214067278287462
"4455";420960;233;985;0,236548223350254
"4456";420970;357;660;0,540909090909091
"4457";420980;40;196;0,204081632653061
"4458";420985;72;294;0,244897959183673
"4459";420990;98;503;0,194831013916501
"4460";421000;131;546;0,23992673992674
"4461";421003;86;280;0,307142857142857
"4462";421005;18;92;0,195652173913043
"4463";421010;629;3181;0,197736560829928
"4464";421020;44;192;0,229166666666667
"4465";421030;135;442;0,305429864253394
"4466";421040;96;305;0,314754098360656
"4467";421050;379;1234;0,307131280388979
"4468";421055;21;116;0,181034482758621
"4469";421060;123;680;0,180882352941176
"4470";421070;71;161;0,440993788819876
"4471";421080;143;438;0,32648401826484
"4472";421085;19;135;0,140740740740741
"4473";421090;75;281;0,266903914590747
"4474";421100;220;564;0,390070921985816
"4475";421105;56;523;0,107074569789675
"4476";421110;188;450;0,417777777777778
"4477";421120;445;999;0,445445445445445
"4478";421125;82;171;0,47953216374269
"4479";421130;557;3145;0,177106518282989
"4480";421140;117;278;0,420863309352518
"4481";421145;43;203;0,211822660098522
"4482";421150;220;709;0,310296191819464
"4483";421160;280;755;0,370860927152318
"4484";421165;43;173;0,248554913294798
"4485";421170;312;1004;0,310756972111554
"4486";421175;415;879;0,472127417519909
"4487";421180;112;354;0,31638418079096
"4488";421185;50;134;0,373134328358209
"4489";421187;35;114;0,307017543859649
"4490";421189;23;109;0,211009174311927
"4491";421190;1156;6528;0,177083333333333
"4492";421200;288;472;0,610169491525424
"4493";421205;32;133;0,240601503759398
"4494";421210;341;1007;0,33862959285005
"4495";421220;392;962;0,407484407484408
"4496";421223;49;194;0,252577319587629
"4497";421225;30;213;0,140845070422535
"4498";421227;139;406;0,342364532019704
"4499";421230;82;376;0,218085106382979
"4500";421240;118;313;0,376996805111821
"4501";421250;306;1184;0,258445945945946
"4502";421260;38;187;0,203208556149733
"4503";421270;165;393;0,419847328244275
"4504";421280;99;623;0,158908507223114
"4505";421290;211;701;0,300998573466476
"4506";421300;20;100;0,2
"4507";421310;87;297;0,292929292929293
"4508";421315;64;164;0,390243902439024
"4509";421320;555;1599;0,347091932457786
"4510";421330;153;334;0,458083832335329
"4511";421335;57;207;0,27536231884058
"4512";421340;213;671;0,317436661698957
"4513";421350;65;437;0,148741418764302
"4514";421360;603;2185;0,275972540045767
"4515";421370;259;837;0,309438470728793
"4516";421380;188;512;0,3671875
"4517";421390;28;115;0,243478260869565
"4518";421400;234;901;0,259711431742508
"4519";421410;19;144;0,131944444444444
"4520";421415;43;167;0,25748502994012
"4521";421420;201;605;0,332231404958678
"4522";421430;24;173;0,138728323699422
"4523";421440;53;303;0,174917491749175
"4524";421450;148;335;0,441791044776119
"4525";421460;123;403;0,305210918114144
"4526";421470;70;321;0,218068535825545
"4527";421480;609;3245;0,187673343605547
"4528";421490;124;304;0,407894736842105
"4529";421500;748;2471;0,302711452853096
"4530";421505;48;152;0,315789473684211
"4531";421507;108;294;0,36734693877551
"4532";421510;79;449;0,175946547884187
"4533";421520;117;363;0,322314049586777
"4534";421530;186;478;0,389121338912134
"4535";421535;79;241;0,327800829875519
"4536";421540;131;272;0,481617647058824
"4537";421545;171;576;0,296875
"4538";421550;231;873;0,264604810996564
"4539";421555;58;156;0,371794871794872
"4540";421560;53;120;0,441666666666667
"4541";421565;197;533;0,369606003752345
"4542";421567;137;360;0,380555555555556
"4543";421568;54;171;0,315789473684211
"4544";421569;40;105;0,380952380952381
"4545";421570;287;1178;0,243633276740238
"4546";421575;38;125;0,304
"4547";421580;724;4031;0,179608037707765
"4548";421590;82;280;0,292857142857143
"4549";421600;203;657;0,308980213089802
"4550";421605;73;302;0,241721854304636
"4551";421610;117;510;0,229411764705882
"4552";421620;426;1852;0,230021598272138
"4553";421625;141;384;0,3671875
"4554";421630;507;1549;0,327307940606843
"4555";421635;15;164;0,0914634146341463
"4556";421640;167;502;0,332669322709163
"4557";421650;423;1617;0,261595547309833
"4558";421660;1569;9331;0,168149180152181
"4559";421670;324;885;0,366101694915254
"4560";421680;339;723;0,468879668049793
"4561";421690;433;1496;0,289438502673797
"4562";421700;155;609;0,254515599343186
"4563";421710;98;210;0,466666666666667
"4564";421715;21;105;0,2
"4565";421720;569;1940;0,293298969072165
"4566";421725;62;490;0,126530612244898
"4567";421730;219;531;0,412429378531073
"4568";421740;122;766;0,159268929503916
"4569";421750;368;1057;0,348155156102176
"4570";421755;25;105;0,238095238095238
"4571";421760;161;645;0,249612403100775
"4572";421770;510;1473;0,346232179226069
"4573";421775;71;248;0,286290322580645
"4574";421780;220;988;0,222672064777328
"4575";421790;239;550;0,434545454545455
"4576";421795;32;113;0,283185840707965
"4577";421800;437;1862;0,23469387755102
"4578";421810;130;267;0,48689138576779
"4579";421820;374;1479;0,252873563218391
"4580";421825;58;232;0,25
"4581";421830;281;915;0,307103825136612
"4582";421835;29;165;0,175757575757576
"4583";421840;274;435;0,629885057471264
"4584";421850;156;331;0,471299093655589
"4585";421860;76;295;0,257627118644068
"4586";421870;1389;6371;0,21801914927013
"4587";421875;113;302;0,374172185430464
"4588";421880;229;694;0,329971181556196
"4589";421885;60;176;0,340909090909091
"4590";421890;151;576;0,262152777777778
"4591";421895;23;138;0,166666666666667
"4592";421900;352;1194;0,294807370184255
"4593";421910;68;207;0,328502415458937
"4594";421915;31;107;0,289719626168224
"4595";421917;72;245;0,293877551020408
"4596";421920;117;360;0,325
"4597";421930;476;2807;0,169576059850374
"4598";421935;119;348;0,341954022988506
"4599";421940;91;228;0,399122807017544
"4600";421950;358;2275;0,157362637362637
"4601";421960;120;269;0,446096654275093
"4602";421970;256;1615;0,158513931888545
"4603";421985;39;128;0,3046875
"4604";430003;122;256;0,4765625
"4605";430005;50;228;0,219298245614035
"4606";430010;629;1428;0,44047619047619
"4607";430020;231;448;0,515625
"4608";430030;182;558;0,326164874551971
"4609";430040;1347;4897;0,27506636716357
"4610";430045;82;272;0,301470588235294
"4611";430047;38;128;0,296875
"4612";430050;235;572;0,410839160839161
"4613";430055;26;108;0,240740740740741
"4614";430057;38;144;0,263888888888889
"4615";430060;3150;12253;0,257079898800294
"4616";430063;55;235;0,234042553191489
"4617";430064;282;671;0,42026825633383
"4618";430066;11;61;0,180327868852459
"4619";430070;234;465;0,503225806451613
"4620";430080;425;897;0,473801560758082
"4621";430085;53;214;0,247663551401869
"4622";430087;62;394;0,157360406091371
"4623";430090;63;513;0,12280701754386
"4624";430100;190;1374;0,138282387190684
"4625";430105;38;259;0,146718146718147
"4626";430107;9;98;0,0918367346938776
"4627";430110;331;957;0,345872518286311
"4628";430120;514;920;0,558695652173913
"4629";430130;495;1079;0,458758109360519
"4630";430140;234;656;0,356707317073171
"4631";430150;146;575;0,253913043478261
"4632";430155;40;276;0,144927536231884
"4633";430160;2286;6696;0,341397849462366
"4634";430163;64;321;0,199376947040498
"4635";430165;160;409;0,39119804400978
"4636";430170;70;451;0,155210643015521
"4637";430175;89;292;0,304794520547945
"4638";430180;136;330;0,412121212121212
"4639";430185;50;231;0,216450216450216
"4640";430187;16;80;0,2
"4641";430190;86;477;0,180293501048218
"4642";430192;17;121;0,140495867768595
"4643";430195;54;175;0,308571428571429
"4644";430200;196;654;0,299694189602446
"4645";430205;66;207;0,318840579710145
"4646";430210;1074;6670;0,161019490254873
"4647";430215;75;150;0,5
"4648";430220;139;438;0,317351598173516
"4649";430222;37;142;0,26056338028169
"4650";430223;45;141;0,319148936170213
"4651";430225;33;87;0,379310344827586
"4652";430230;298;800;0,3725
"4653";430235;202;684;0,295321637426901
"4654";430237;46;124;0,370967741935484
"4655";430240;148;799;0,18523153942428
"4656";430245;157;529;0,296786389413989
"4657";430250;75;299;0,250836120401338
"4658";430258;13;117;0,111111111111111
"4659";430260;75;191;0,392670157068063
"4660";430265;47;280;0,167857142857143
"4661";430270;541;1507;0,358991373589914
"4662";430280;726;2281;0,318281455501973
"4663";430290;434;1013;0,428430404738401
"4664";430300;1099;5499;0,199854519003455
"4665";430310;1378;6254;0,220338983050847
"4666";430320;88;287;0,306620209059233
"4667";430330;212;372;0,56989247311828
"4668";430340;111;399;0,278195488721804
"4669";430350;710;3249;0,218528778085565
"4670";430355;29;152;0,190789473684211
"4671";430360;58;147;0,394557823129252
"4672";430367;47;163;0,288343558282209
"4673";430370;160;442;0,361990950226244
"4674";430380;95;371;0,256064690026954
"4675";430390;765;4179;0,183058147882268
"4676";430400;134;373;0,359249329758713
"4677";430410;31;167;0,18562874251497
"4678";430420;813;2032;0,40009842519685
"4679";430430;91;476;0,191176470588235
"4680";430435;76;306;0,248366013071895
"4681";430440;785;2669;0,294117647058824
"4682";430450;1067;3428;0,311260210035006
"4683";430460;4762;22835;0,208539522662579
"4684";430461;63;193;0,326424870466321
"4685";430462;22;85;0,258823529411765
"4686";430463;390;2141;0,182157870154134
"4687";430465;51;175;0,291428571428571
"4688";430466;173;947;0,182682154171067
"4689";430467;58;178;0,325842696629214
"4690";430468;122;530;0,230188679245283
"4691";430469;54;189;0,285714285714286
"4692";430470;688;3080;0,223376623376623
"4693";430471;77;388;0,198453608247423
"4694";430480;262;991;0,264379414732593
"4695";430485;19;115;0,165217391304348
"4696";430490;93;550;0,169090909090909
"4697";430495;39;138;0,282608695652174
"4698";430500;37;364;0,101648351648352
"4699";430510;2165;16112;0,134371896722939
"4700";430511;30;203;0,147783251231527
"4701";430512;141;397;0,355163727959698
"4702";430513;136;341;0,398826979472141
"4703";430515;59;226;0,261061946902655
"4704";430517;127;500;0,254
"4705";430520;290;839;0,34564958283671
"4706";430530;203;669;0,303437967115097
"4707";430535;179;1123;0,159394479073909
"4708";430537;53;302;0,175496688741722
"4709";430540;51;267;0,191011235955056
"4710";430543;37;139;0,266187050359712
"4711";430544;33;204;0,161764705882353
"4712";430545;88;410;0,214634146341463
"4713";430550;77;274;0,281021897810219
"4714";430558;26;183;0,14207650273224
"4715";430560;64;212;0,30188679245283
"4716";430570;124;529;0,234404536862004
"4717";430580;164;620;0,264516129032258
"4718";430583;41;118;0,347457627118644
"4719";430585;46;198;0,232323232323232
"4720";430587;15;129;0,116279069767442
"4721";430590;123;457;0,269146608315098
"4722";430593;14;93;0,150537634408602
"4723";430595;35;302;0,115894039735099
"4724";430597;13;89;0,146067415730337
"4725";430600;515;1074;0,47951582867784
"4726";430605;105;360;0,291666666666667
"4727";430607;65;222;0,292792792792793
"4728";430610;1355;3801;0,35648513549066
"4729";430613;40;145;0,275862068965517
"4730";430620;228;760;0,3
"4731";430630;104;322;0,322981366459627
"4732";430632;73;221;0,330316742081448
"4733";430635;45;165;0,272727272727273
"4734";430637;21;116;0,181034482758621
"4735";430640;333;1556;0,21401028277635
"4736";430642;49;156;0,314102564102564
"4737";430645;78;212;0,367924528301887
"4738";430650;290;821;0,353227771010962
"4739";430655;19;141;0,134751773049645
"4740";430660;796;2323;0,342660352991821
"4741";430670;40;220;0,181818181818182
"4742";430673;132;292;0,452054794520548
"4743";430675;24;128;0,1875
"4744";430676;282;1544;0,182642487046632
"4745";430680;233;1180;0,197457627118644
"4746";430690;797;1821;0,437671609006041
"4747";430692;31;102;0,303921568627451
"4748";430693;122;459;0,265795206971678
"4749";430695;46;199;0,231155778894472
"4750";430697;40;179;0,223463687150838
"4751";430700;1394;6649;0,209655587306362
"4752";430705;44;208;0,211538461538462
"4753";430710;140;363;0,385674931129477
"4754";430720;65;373;0,17426273458445
"4755";430730;206;560;0,367857142857143
"4756";430740;44;184;0,239130434782609
"4757";430745;43;193;0,22279792746114
"4758";430750;314;966;0,325051759834369
"4759";430755;74;365;0,202739726027397
"4760";430760;571;2487;0,229593888218737
"4761";430770;1575;4591;0,343062513613592
"4762";430780;343;1746;0,196449026345934
"4763";430781;169;307;0,550488599348534
"4764";430783;17;116;0,146551724137931
"4765";430786;23;134;0,171641791044776
"4766";430790;955;4187;0,228086935753523
"4767";430800;133;499;0,266533066132265
"4768";430805;71;260;0,273076923076923
"4769";430807;56;177;0,31638418079096
"4770";430810;176;809;0,217552533992583
"4771";430820;300;1005;0,298507462686567
"4772";430825;24;171;0,140350877192982
"4773";430830;387;700;0,552857142857143
"4774";430840;72;270;0,266666666666667
"4775";430843;80;211;0,37914691943128
"4776";430845;85;285;0,298245614035088
"4777";430850;668;1982;0,337033299697275
"4778";430860;334;1688;0,197867298578199
"4779";430865;49;171;0,286549707602339
"4780";430870;152;453;0,335540838852097
"4781";430880;129;422;0,305687203791469
"4782";430885;9;99;0,0909090909090909
"4783";430890;246;979;0,251276813074566
"4784";430900;397;1084;0,366236162361624
"4785";430905;43;274;0,156934306569343
"4786";430910;464;2432;0,190789473684211
"4787";430912;53;169;0,313609467455621
"4788";430915;98;328;0,298780487804878
"4789";430920;2360;12475;0,189178356713427
"4790";430925;41;108;0,37962962962963
"4791";430930;1063;4263;0,249354914379545
"4792";430940;551;1464;0,376366120218579
"4793";430950;187;573;0,326352530541012
"4794";430955;36;170;0,211764705882353
"4795";430957;62;181;0,342541436464088
"4796";430960;478;1182;0,404399323181049
"4797";430965;142;356;0,398876404494382
"4798";430970;102;324;0,314814814814815
"4799";430975;193;341;0,565982404692082
"4800";430980;105;276;0,380434782608696
"4801";430990;62;336;0,18452380952381
"4802";430995;56;244;0,229508196721311
"4803";431000;359;1275;0,28156862745098
"4804";431010;603;2190;0,275342465753425
"4805";431020;719;4676;0,153763900769889
"4806";431030;64;285;0,224561403508772
"4807";431033;205;821;0,249695493300853
"4808";431036;57;220;0,259090909090909
"4809";431040;67;315;0,212698412698413
"4810";431041;30;131;0,229007633587786
"4811";431043;252;557;0,452423698384201
"4812";431046;12;108;0,111111111111111
"4813";431050;285;649;0,439137134052388
"4814";431053;23;202;0,113861386138614
"4815";431055;26;123;0,211382113821138
"4816";431057;47;162;0,290123456790123
"4817";431060;789;2011;0,39234211834908
"4818";431065;27;101;0,267326732673267
"4819";431070;42;235;0,178723404255319
"4820";431075;58;163;0,355828220858896
"4821";431080;227;1056;0,214962121212121
"4822";431085;102;298;0,342281879194631
"4823";431087;61;184;0,331521739130435
"4824";431090;62;207;0,29951690821256
"4825";431100;581;1598;0,363579474342929
"4826";431110;306;635;0,481889763779528
"4827";431112;83;272;0,305147058823529
"4828";431113;67;206;0,325242718446602
"4829";431115;20;286;0,0699300699300699
"4830";431120;471;1360;0,346323529411765
"4831";431123;107;232;0,461206896551724
"4832";431125;95;302;0,314569536423841
"4833";431127;13;79;0,164556962025316
"4834";431130;411;1677;0,245080500894454
"4835";431140;481;2839;0,169425854174005
"4836";431142;65;164;0,396341463414634
"4837";431150;236;424;0,556603773584906
"4838";431160;42;257;0,163424124513619
"4839";431162;103;357;0,288515406162465
"4840";431164;28;90;0,311111111111111
"4841";431170;116;340;0,341176470588235
"4842";431171;110;281;0,391459074733096
"4843";431173;167;364;0,458791208791209
"4844";431175;116;358;0,324022346368715
"4845";431177;67;270;0,248148148148148
"4846";431179;15;143;0,104895104895105
"4847";431180;569;1466;0,388130968622101
"4848";431190;119;366;0,325136612021858
"4849";431198;24;146;0,164383561643836
"4850";431200;43;146;0,294520547945205
"4851";431205;116;302;0,384105960264901
"4852";431210;168;362;0,464088397790055
"4853";431213;21;169;0,124260355029586
"4854";431215;53;183;0,289617486338798
"4855";431217;96;179;0,536312849162011
"4856";431220;150;265;0,566037735849057
"4857";431225;136;427;0,318501170960187
"4858";431230;94;367;0,256130790190736
"4859";431235;13;85;0,152941176470588
"4860";431237;87;219;0,397260273972603
"4861";431238;32;154;0,207792207792208
"4862";431240;567;2901;0,195449844881076
"4863";431242;15;79;0,189873417721519
"4864";431244;24;172;0,13953488372093
"4865";431245;140;335;0,417910447761194
"4866";431247;51;247;0,206477732793522
"4867";431250;273;705;0,387234042553191
"4868";431260;66;281;0,234875444839858
"4869";431261;66;208;0,317307692307692
"4870";431262;37;146;0,253424657534247
"4871";431265;386;1038;0,371868978805395
"4872";431267;11;97;0,11340206185567
"4873";431270;315;881;0,357548240635641
"4874";431275;9;156;0,0576923076923077
"4875";431280;78;240;0,325
"4876";431290;169;524;0,322519083969466
"4877";431295;38;147;0,258503401360544
"4878";431300;72;217;0,331797235023041
"4879";431301;59;205;0,28780487804878
"4880";431303;62;262;0,236641221374046
"4881";431306;185;1034;0,178916827852998
"4882";431308;9;35;0,257142857142857
"4883";431310;215;535;0,401869158878505
"4884";431320;352;1149;0,306353350739774
"4885";431330;249;1331;0,187077385424493
"4886";431333;52;154;0,337662337662338
"4887";431335;12;102;0,117647058823529
"4888";431337;119;723;0,164591977869986
"4889";431339;46;251;0,183266932270916
"4890";431340;2291;11490;0,199390774586597
"4891";431342;120;263;0,456273764258555
"4892";431344;40;170;0,235294117647059
"4893";431346;22;116;0,189655172413793
"4894";431349;65;231;0,281385281385281
"4895";431350;736;2885;0,255112651646447
"4896";431360;117;308;0,37987012987013
"4897";431365;259;704;0,367897727272727
"4898";431370;674;2214;0,304426377597109
"4899";431380;222;542;0,409594095940959
"4900";431390;510;2404;0,212146422628952
"4901";431395;230;591;0,38917089678511
"4902";431400;187;537;0,348230912476723
"4903";431402;128;613;0,208809135399674
"4904";431403;16;117;0,136752136752137
"4905";431405;971;3324;0,292117930204573
"4906";431406;177;360;0,491666666666667
"4907";431407;76;250;0,304
"4908";431410;3030;15426;0,196421625826527
"4909";431413;24;131;0,183206106870229
"4910";431415;303;610;0,49672131147541
"4911";431417;4;48;0,0833333333333333
"4912";431420;134;386;0,347150259067358
"4913";431430;73;219;0,333333333333333
"4914";431440;3013;15888;0,189639979859013
"4915";431442;84;354;0,23728813559322
"4916";431445;64;273;0,234432234432234
"4917";431446;14;75;0,186666666666667
"4918";431447;180;344;0,523255813953488
"4919";431449;126;358;0,35195530726257
"4920";431450;297;682;0,435483870967742
"4921";431455;37;150;0,246666666666667
"4922";431460;380;1308;0,290519877675841
"4923";431470;412;747;0,551539491298527
"4924";431475;39;147;0,26530612244898
"4925";431477;48;241;0,199170124481328
"4926";431478;20;142;0,140845070422535
"4927";431480;408;1703;0,239577216676453
"4928";431490;18175;78376;0,2318949678473
"4929";431500;212;489;0,433537832310838
"4930";431505;71;186;0,381720430107527
"4931";431507;78;223;0,349775784753363
"4932";431510;269;688;0,390988372093023
"4933";431513;67;178;0,376404494382022
"4934";431514;36;168;0,214285714285714
"4935";431515;116;472;0,245762711864407
"4936";431517;13;92;0,141304347826087
"4937";431520;118;316;0,373417721518987
"4938";431530;420;1363;0,308143800440205
"4939";431531;12;95;0,126315789473684
"4940";431532;15;78;0,192307692307692
"4941";431535;60;245;0,244897959183673
"4942";431540;356;783;0,454661558109834
"4943";431545;38;164;0,231707317073171
"4944";431550;503;1326;0,379336349924585
"4945";431555;114;308;0,37012987012987
"4946";431560;2832;12854;0,220320522794461
"4947";431570;739;2224;0,33228417266187
"4948";431575;187;430;0,434883720930233
"4949";431580;162;605;0,267768595041322
"4950";431590;187;561;0,333333333333333
"4951";431595;41;171;0,239766081871345
"4952";431600;379;1466;0,258526603001364
"4953";431610;313;797;0,392722710163112
"4954";431620;157;386;0,406735751295337
"4955";431630;269;463;0,580993520518359
"4956";431640;929;2244;0,413992869875223
"4957";431642;42;147;0,285714285714286
"4958";431643;40;138;0,289855072463768
"4959";431645;250;725;0,344827586206897
"4960";431647;37;149;0,248322147651007
"4961";431650;61;359;0,16991643454039
"4962";431660;148;654;0,226299694189602
"4963";431670;213;618;0,344660194174757
"4964";431673;23;100;0,23
"4965";431675;36;274;0,131386861313869
"4966";431680;2096;7827;0,267790979941229
"4967";431690;1943;8917;0,217898396321633
"4968";431695;55;270;0,203703703703704
"4969";431697;34;127;0,267716535433071
"4970";431700;234;513;0,456140350877193
"4971";431710;1140;4040;0,282178217821782
"4972";431720;1282;4630;0,276889848812095
"4973";431725;19;149;0,12751677852349
"4974";431730;578;1717;0,336633663366337
"4975";431740;875;3482;0,251292360712234
"4976";431750;1141;4716;0,241942324003393
"4977";431755;43;130;0,330769230769231
"4978";431760;550;2668;0,206146926536732
"4979";431770;162;562;0,288256227758007
"4980";431775;27;121;0,223140495867769
"4981";431780;269;874;0,307780320366133
"4982";431790;384;1130;0,339823008849558
"4983";431795;32;121;0,264462809917355
"4984";431800;1963;4056;0,483974358974359
"4985";431805;25;165;0,151515151515152
"4986";431810;491;1488;0,32997311827957
"4987";431820;704;1475;0,47728813559322
"4988";431830;1223;4366;0,280119102153
"4989";431840;524;1849;0,283396430502975
"4990";431842;91;290;0,313793103448276
"4991";431843;73;233;0,313304721030043
"4992";431844;84;180;0,466666666666667
"4993";431845;61;153;0,398692810457516
"4994";431846;76;175;0,434285714285714
"4995";431848;49;272;0,180147058823529
"4996";431849;28;118;0,23728813559322
"4997";431850;434;1499;0,2895263509006
"4998";431860;182;453;0,401766004415011
"4999";431861;12;95;0,126315789473684
"5000";431862;31;161;0,192546583850932
"5001";431870;2128;11622;0,18310101531578
"5002";431880;1387;2893;0,479433114414103
"5003";431890;669;2258;0,296279893711249
"5004";431900;655;1618;0,404820766378245
"5005";431910;120;342;0,350877192982456
"5006";431912;15;120;0,125
"5007";431915;169;521;0,324376199616123
"5008";431920;103;372;0,276881720430108
"5009";431930;115;472;0,24364406779661
"5010";431935;29;141;0,205673758865248
"5011";431936;53;145;0,36551724137931
"5012";431937;34;183;0,185792349726776
"5013";431940;224;863;0,259559675550406
"5014";431950;311;1353;0,229859571322986
"5015";431960;575;1967;0,292323335027961
"5016";431970;21;193;0,10880829015544
"5017";431971;53;158;0,335443037974684
"5018";431973;32;137;0,233576642335766
"5019";431975;25;95;0,263157894736842
"5020";431980;237;596;0,397651006711409
"5021";431990;907;4485;0,202229654403567
"5022";432000;2315;8099;0,28583775774787
"5023";432010;353;1088;0,324448529411765
"5024";432020;248;740;0,335135135135135
"5025";432023;71;183;0,387978142076503
"5026";432026;265;526;0,503802281368821
"5027";432030;149;371;0,401617250673854
"5028";432032;73;192;0,380208333333333
"5029";432035;90;314;0,286624203821656
"5030";432040;187;672;0,27827380952381
"5031";432045;31;107;0,289719626168224
"5032";432050;101;256;0,39453125
"5033";432055;49;237;0,206751054852321
"5034";432057;34;125;0,272
